name,address,jibun_address,district,dong,category,description,url,lat,lng
스카이테크노주,서울특별시 강남구 양재천로 187,서울특별시 강남구 도곡동 454-14,강남구,도곡동,가전제품 수리업,,,37.48251032,127.04617503
라셀르서비스,서울특별시 중랑구 신내로7다길 11,서울특별시 중랑구 상봉동 38-22,중랑구,상봉동,가전제품 수리업,,,37.60166586,127.09436566
중부도시가스;LG에어컨,서울특별시 도봉구 해등로25길 41,서울특별시 도봉구 쌍문동 158,도봉구,쌍문동,가전제품 수리업,,,37.65588397,127.03412235
엠엔피컴퍼니,서울특별시 서초구 강남대로27길 7-25,서울특별시 서초구 양재동 67-8,서초구,양재동,가전제품 수리업,,,37.47805329,127.03784002
위니아서비스,서울특별시 광진구 긴고랑로19길 10,서울특별시 광진구 중곡동 38-29,광진구,중곡동,가전제품 수리업,,,37.56181352,127.08431
D/T오디오월드,서울특별시 금천구 독산로 353,서울특별시 금천구 독산동 959-12,금천구,독산동,가전제품 수리업,,,37.47842548,126.90360753
엘에스씨공조,서울특별시 강서구 곰달래로49가길 51,서울특별시 강서구 화곡동 820-2,강서구,화곡동,가전제품 수리업,,,37.53557446,126.85736025
월드린시스템즈주,서울특별시 금천구 가산디지털1로 119,서울특별시 금천구 가산동 345-9,금천구,가산동,가전제품 수리업,,,37.47606417,126.88292177
앤앤케이글로벌,서울특별시 서초구 서초대로 397,서울특별시 서초구 서초동 1316-5,서초구,서초동,가전제품 수리업,,,37.49743749,127.02451699
위니아서비스,서울특별시 노원구 월계로44가길 44,서울특별시 노원구 월계동 534-57,노원구,월계동,가전제품 수리업,,,37.62400854,127.05438439
현대렌탈서비스,서울특별시 금천구 벚꽃로 286,서울특별시 금천구 가산동 60-15,금천구,가산동,가전제품 수리업,,,37.48039019,126.88411346
유라이브서비스,서울특별시 서초구 도구로1길 45,서울특별시 서초구 방배동 475-26,서초구,방배동,가전제품 수리업,,,37.47820281,126.98719067
참하나시스템,서울특별시 강남구 선릉로89길 13,서울특별시 강남구 역삼동 708-22,강남구,역삼동,가전제품 수리업,,,37.50325067,127.04826874
금호전기전자,서울특별시 관악구 쑥고개로 114,서울특별시 관악구 봉천동 1573-2,관악구,봉천동,가전제품 수리업,,,37.47886825,126.94898834
디비엘,서울특별시 송파구 올림픽로 240,서울특별시 송파구 잠실동 40-1,송파구,잠실동,가전제품 수리업,,,37.51131078,127.09814266
한선엘리베이터,서울특별시 성동구 성수이로 147,서울특별시 성동구 성수동2가 289-319,성동구,성수동2가,가전제품 수리업,,,37.54807136,127.05756561
위니아서비스,서울특별시 영등포구 여의대방로61길 30-6,서울특별시 영등포구 신길동 9-24,영등포구,신길동,가전제품 수리업,,,37.51545337,126.9234791
제이제이시스템,서울특별시 영등포구 도림로98길 12,서울특별시 영등포구 신길동 347-89,영등포구,신길동,가전제품 수리업,,,37.50520364,126.90388978
에어컨,서울특별시 강서구 양천로62길 31,서울특별시 강서구 등촌동 636-6,강서구,등촌동,가전제품 수리업,,,37.55633719,126.86047826
전기공사전기수리누전공사전기고장조명공사전기면허업체,서울특별시 구로구 중앙로3길 49,서울특별시 구로구 고척동 83-6,구로구,고척동,가전제품 수리업,,,37.49862974,126.86190882
에어컨설치금호시스템,서울특별시 도봉구 방학로 176,서울특별시 도봉구 방학동 668-5,도봉구,방학동,가전제품 수리업,,,37.66250663,127.03253868
마포컴퓨터수리,서울특별시 마포구 양화로 56,서울특별시 마포구 서교동 394-25,마포구,서교동,가전제품 수리업,,,37.54975772,126.91504723
리홈*쿠첸강서서비스센터,서울특별시 강서구 강서로 198,서울특별시 강서구 화곡동 1031-6,강서구,화곡동,가전제품 수리업,,,37.54394758,126.83857174
메이트에어컨설치,서울특별시 양천구 중앙로32길 55,서울특별시 양천구 신정동 1022-9,양천구,신정동,가전제품 수리업,,,37.5198635,126.85944894
컴퓨터수리,서울특별시 영등포구 경인로77길 49,서울특별시 영등포구 문래동4가 67,영등포구,문래동4가,가전제품 수리업,,,37.5144078,126.88893598
쿠첸강남서비스,서울특별시 강남구 도곡로7길 13,서울특별시 강남구 역삼동 836-70,강남구,역삼동,가전제품 수리업,,,37.49147035,127.03443187
쿠첸강동서비스,서울특별시 강동구 양재대로 1512,서울특별시 강동구 길동 348-2,강동구,길동,가전제품 수리업,,,37.54049546,127.1413592
쿠첸강동서비스,서울특별시 강동구 양재대로 1512,서울특별시 강동구 길동 348-2,강동구,길동,가전제품 수리업,,,37.54049546,127.1413592
리홈쿠첸강북서비스,서울특별시 강북구 노해로 23,서울특별시 강북구 수유동 2-1,강북구,수유동,가전제품 수리업,,,37.63773191,127.02262562
쿠첸관악서비스센터,서울특별시 관악구 남부순환로 1547,서울특별시 관악구 신림동 465-17,관악구,신림동,가전제품 수리업,,,37.48352099,126.92236973
리홈쿠첸노원서비스,서울특별시 노원구 동일로 1054,서울특별시 노원구 공릉동 499-56,노원구,공릉동,가전제품 수리업,,,37.62414217,127.07377758
신일서비스,서울특별시 도봉구 도봉로155길 12,서울특별시 도봉구 도봉동 616-27,도봉구,도봉동,가전제품 수리업,,,37.67299959,127.04330033
쿠첸서비스,서울특별시 동대문구 천호대로 14,서울특별시 동대문구 신설동 103-6,동대문구,신설동,가전제품 수리업,,,37.57451803,127.0248026
두림홈스두림전기,서울특별시 성북구 종암로19길 36,서울특별시 성북구 종암동 65-14,성북구,종암동,가전제품 수리업,,,37.59803201,127.03273706
다본다서비스,서울특별시 송파구 백제고분로 411,서울특별시 송파구 송파동 47-9,송파구,송파동,가전제품 수리업,,,37.50793934,127.11026273
파나소닉강남센타,서울특별시 송파구 송파대로 408,서울특별시 송파구 송파동 89-4,송파구,송파동,가전제품 수리업,,,37.50373284,127.10897857
쿠첸송파서비스,서울특별시 송파구 중대로 180,서울특별시 송파구 가락동 147,송파구,가락동,가전제품 수리업,,,37.49792266,127.12579738
쿠첸영등포서비스,서울특별시 영등포구 당산로 205,서울특별시 영등포구 당산동5가 9-3,영등포구,당산동5가,가전제품 수리업,,,37.53280725,126.90013209
리홈쿠첸은평서비스,서울특별시 은평구 은평로 161,서울특별시 은평구 응암동 86-6,은평구,응암동,가전제품 수리업,,,37.60135577,126.92558812
도곡닥터스,서울특별시 강남구 봉은사로 438,서울특별시 강남구 삼성동 114-1,강남구,삼성동,가전제품 수리업,,,37.5111977,127.04784405
영화전파사,서울특별시 관악구 신원로3길 5,서울특별시 관악구 신림동 1606-3,관악구,신림동,가전제품 수리업,,,37.48144309,126.92777622
아이폰수리와핸드폰데이터복구다살려,서울특별시 구로구 새말로 97,서울특별시 구로구 구로동 3-25,구로구,구로동,가전제품 수리업,,,37.5070478,126.89022491
산요서비스센타,서울특별시 서초구 반포대로22길 89,서울특별시 서초구 서초동 1569-14,서초구,서초동,가전제품 수리업,,,37.49122237,127.01299248
컴퓨터수리,서울특별시 성북구 삼선교로24길 9,서울특별시 성북구 삼선동5가 299-2,성북구,삼선동5가,가전제품 수리업,,,37.58947612,127.01539858
선우냉동,서울특별시 성북구 장위로49길 30,서울특별시 성북구 장위동 82-3,성북구,장위동,가전제품 수리업,,,37.61691782,127.05426596
세기공조이엔지,서울특별시 송파구 삼학사로10길 4,서울특별시 송파구 석촌동 217-13,송파구,석촌동,가전제품 수리업,,,37.5002562,127.09723478
파나소닉강서서비스,서울특별시 양천구 중앙로 237,서울특별시 양천구 신정동 1182-11,양천구,신정동,가전제품 수리업,,,37.5177481,126.85363873
미싱마트,서울특별시 영등포구 당산로 34,서울특별시 영등포구 문래동3가 55-5,영등포구,문래동3가,가전제품 수리업,,,37.51746006,126.89649891
디지탈닥터,서울특별시 용산구 청파로 74,서울특별시 용산구 한강로3가 16-9,용산구,한강로3가,가전제품 수리업,,,37.5327885,126.95956408
캐리어에어컨신은평센타,서울특별시 은평구 대서문길 36,서울특별시 은평구 진관동 277-17,은평구,진관동,가전제품 수리업,,,37.65547224,126.94855045
시청아이패드수리애플워치수리애플전문서비스센터아이솔루션,서울특별시 중구 세종대로 70,서울특별시 중구 태평로2가 69-15,중구,태평로2가,가전제품 수리업,,,37.56233686,126.97663887
대한냉동,서울특별시 중랑구 상봉중앙로8가길 48-24,서울특별시 중랑구 상봉동 276-70,중랑구,상봉동,가전제품 수리업,,,37.60018276,127.08983414
에어컨가드,서울특별시 용산구 원효로83길 26-1,서울특별시 용산구 원효로1가 73,용산구,원효로1가,가전제품 수리업,,,37.54062959,126.96728806
재원공조,서울특별시 서대문구 통일로48길 13,서울특별시 서대문구 홍은동 436-5,서대문구,홍은동,가전제품 수리업,,,37.59583231,126.94083498
만물수리쎈타,서울특별시 은평구 응암로16길 20-34,서울특별시 은평구 응암동 351-7,은평구,응암동,가전제품 수리업,,,37.59057555,126.91896378
동방전기전자,서울특별시 성북구 장위로 57,서울특별시 성북구 장위동 229-35,성북구,장위동,가전제품 수리업,,,37.61402125,127.04308489
거성냉동,서울특별시 구로구 고척로27나길 11-4,서울특별시 구로구 개봉동 116-22,구로구,개봉동,가전제품 수리업,,,37.50459414,126.84707089
삼하ENG,서울특별시 동대문구 장한로26가길 53,서울특별시 동대문구 장안동 346-1,동대문구,장안동,가전제품 수리업,,,37.56927347,127.07107468
케이에스씨시스템,서울특별시 중랑구 면목로64길 36,서울특별시 중랑구 면목동 110-18,중랑구,면목동,가전제품 수리업,,,37.58586511,127.09099442
제일아쿠아,서울특별시 도봉구 도봉로165길 32,서울특별시 도봉구 도봉동 597-30,도봉구,도봉동,가전제품 수리업,,,37.67726124,127.04325746
디노콤풀케어,서울특별시 금천구 디지털로10길 78,서울특별시 금천구 가산동 219-5,금천구,가산동,가전제품 수리업,,,37.47453901,126.88972983
더그로우,서울특별시 도봉구 도봉산4길 27-2,서울특별시 도봉구 도봉동 286-33,도봉구,도봉동,가전제품 수리업,,,37.6888572,127.04222114
현대전기,서울특별시 광진구 자양로18길 36,서울특별시 광진구 구의동 246-6,광진구,구의동,가전제품 수리업,,,37.53781898,127.08564074
엘에스기업,서울특별시 은평구 갈현로37가길 13-23,서울특별시 은평구 갈현동 288-59,은평구,갈현동,가전제품 수리업,,,37.62555691,126.91326184
거성공조,서울특별시 은평구 역말로9가길 6-19,서울특별시 은평구 대조동 210-1,은평구,대조동,가전제품 수리업,,,37.61358809,126.92080763
위니아서비스,서울특별시 도봉구 도봉로154가길 11-3,서울특별시 도봉구 도봉동 623-41,도봉구,도봉동,가전제품 수리업,,,37.67178262,127.04503387
크린119,서울특별시 노원구 한글비석로24가길 64,서울특별시 노원구 상계동 164-13,노원구,상계동,가전제품 수리업,,,37.66380621,127.06928331
대명벤딩,서울특별시 도봉구 방학로6가길 70,서울특별시 도봉구 방학동 684-18,도봉구,방학동,가전제품 수리업,,,37.66600922,127.03980537
콜라주,서울특별시 구로구 가마산로 161-7,서울특별시 구로구 구로동 394-72,구로구,구로동,가전제품 수리업,,,37.49031608,126.88087549
아쿠아정수기,서울특별시 양천구 곰달래로5길 7-25,서울특별시 양천구 신월동 126-42,양천구,신월동,가전제품 수리업,,,37.53041724,126.8339963
제일냉난방,서울특별시 마포구 동교로 33,서울특별시 마포구 망원동 394-102,마포구,망원동,가전제품 수리업,,,37.55257999,126.90600182
쿠첸광진서비스,서울특별시 성동구 광나루로 294,서울특별시 성동구 성수동2가 280-44,성동구,성수동2가,가전제품 수리업,,,37.54790678,127.06229565
